uuid,country_code,rural
a50d1010-d8da-0133-968e-0a81e8b09a82,PL,rural
9c212520-da07-0133-0c94-0a81e8b09a82,PL,urban
6ba8bcb0-dc9c-0133-c246-0a81e8b09a82,PL,city
232c8e40-da4d-0133-f173-0a81e8b09a82,PL,city
a76fc660-d97d-0133-0cfb-0a81e8b09a82,PL,urban
5aed6fa0-da3f-0133-fdcf-0a81e8b09a82,PL,urban
c0cd2f40-da47-0133-1535-0a81e8b09a82,PL,urban
63e1d220-de4a-0133-6d18-0a81e8b09a82,PL,urban
77bd00b0-da4b-0133-26a8-0a81e8b09a82,PL,urban
a796f040-d8ce-0133-67f3-0a81e8b09a82,PL,Non-Rural
6ac0df00-dc5e-0133-abce-0a81e8b09a82,PL,urban
cad2bee0-de68-0133-98fc-0a81e8b09a82,PL,Non-Rural
3e3786f0-d97b-0133-c703-0a81e8b09a82,PL,Non-Rural
6f1947f0-da27-0133-6ece-0a81e8b09a82,PL,urban
92788440-d9fb-0133-0bd1-0a81e8b09a82,PL,Non-Rural
0d07f3f0-d97d-0133-0add-0a81e8b09a82,PL,urban
1bc72cc0-da78-0133-7dde-0a81e8b09a82,PL,Non-Rural
fe881da0-da9e-0133-26fe-0a81e8b09a82,PL,urban
652321d0-dc5a-0133-a5fe-0a81e8b09a82,PL,city
52eb6420-d99a-0133-1b7f-0a81e8b09a82,PL,Non-Rural
c5a7dbf0-dee4-0133-fd08-0a81e8b09a82,PL,urban
9bb2ec10-da50-0133-3607-0a81e8b09a82,PL,urban
5b6af4b0-da3f-0133-fdd1-0a81e8b09a82,PL,urban
d785ff30-d976-0133-08c8-0a81e8b09a82,PL,Non-Rural
11023960-d997-0133-749b-0a81e8b09a82,PL,Non-Rural
ae3741b0-d8df-0133-62d4-0a81e8b09a82,PL,city
e19417f0-db1f-0133-5be8-0a81e8b09a82,PL,Non-Rural
5e847ad0-dbd6-0133-e975-0a81e8b09a82,PL,urban
24037e30-d97c-0133-0741-0a81e8b09a82,PL,urban
05f8a700-d8e6-0133-bd30-0a81e8b09a82,PL,urban
e1bb1db0-d971-0133-f516-0a81e8b09a82,PL,urban
8c43ac00-dcba-0133-1087-0a81e8b09a82,PL,city
b52eef70-d993-0133-69bd-0a81e8b09a82,PL,city
34d472c0-da0a-0133-236b-0a81e8b09a82,PL,Non-Rural
4c4231f0-d9a5-0133-20c2-0a81e8b09a82,PL,urban
97ca1570-dbb7-0133-5068-0a81e8b09a82,PL,urban
315e4cf0-d93d-0133-c007-0a81e8b09a82,PL,urban
1782dda0-dcd7-0133-db28-0a81e8b09a82,PL,Non-Rural
65d06e10-dd56-0133-a0fc-0a81e8b09a82,PL,urban
a83b1660-d8ed-0133-3b76-0a81e8b09a82,PL,urban
b63c3f50-db94-0133-5bf8-0a81e8b09a82,PL,city
bdaf2980-d925-0133-32b6-0a81e8b09a82,PL,urban
4e4bfa10-d97a-0133-5786-0a81e8b09a82,PL,Non-Rural
a83dc3f0-da5d-0133-ec83-0a81e8b09a82,PL,Non-Rural
60c3e930-da1d-0133-f393-0a81e8b09a82,PL,city
0cc3fb10-d970-0133-90ef-0a81e8b09a82,PL,urban
ff3381c0-d9d1-0133-c927-0a81e8b09a82,PL,urban
e9022a10-daf7-0133-95ff-0a81e8b09a82,PL,Non-Rural
8f079df0-da5a-0133-3ea6-0a81e8b09a82,PL,Non-Rural
deb0e650-dc63-0133-b587-0a81e8b09a82,PL,urban
0cda45e0-dba8-0133-4f75-0a81e8b09a82,PL,urban
9eb34dd0-d97f-0133-f727-0a81e8b09a82,PL,city
cef9b800-da50-0133-375d-0a81e8b09a82,PL,Non-Rural
0e209f70-ddde-0133-21c0-0a81e8b09a82,PL,urban
fa3198d0-d97f-0133-f8cf-0a81e8b09a82,PL,city
b69dac40-db2e-0133-a676-0a81e8b09a82,PL,Non-Rural
ce028e20-d982-0133-7831-0a81e8b09a82,PL,urban
92785430-da3e-0133-cda2-0a81e8b09a82,PL,city
f53e19e0-db47-0133-40c9-0a81e8b09a82,PL,countryside
b5bdd560-d984-0133-3017-0a81e8b09a82,PL,urban
6508d740-da28-0133-7345-0a81e8b09a82,PL,Non-Rural
c298b0f0-d972-0133-f84c-0a81e8b09a82,PL,Country
6f4d9920-da1e-0133-f79b-0a81e8b09a82,PL,urban
3f82a250-d99b-0133-ad98-0a81e8b09a82,PL,Country
a7d665b0-def0-0133-a8ef-0a81e8b09a82,PL,rural
bc203000-dec9-0133-d136-0a81e8b09a82,PL,city
ecbafdc0-d991-0133-6133-0a81e8b09a82,PL,rural
d27d24d0-d9b1-0133-03d4-0a81e8b09a82,PL,city
d5919c10-de4b-0133-0c69-0a81e8b09a82,PL,urban
82db08a0-de48-0133-6843-0a81e8b09a82,PL,city
46ba8340-daec-0133-8649-0a81e8b09a82,PL,urban
22ccaa70-da4b-0133-2475-0a81e8b09a82,PL,urban
fdf46e10-dc21-0133-4863-0a81e8b09a82,PL,city
502a3370-d98d-0133-f256-0a81e8b09a82,PL,Non-Rural
e341a840-d9ac-0133-8752-0a81e8b09a82,PL,Non-Rural
ecf7ead0-d8c6-0133-57bd-0a81e8b09a82,PL,urban
4d0f5630-daec-0133-865f-0a81e8b09a82,PL,urban
971f4200-d9b1-0133-0275-0a81e8b09a82,PL,city
73f6d9a0-de51-0133-1aac-0a81e8b09a82,PL,urban
acbcc2a0-dbb1-0133-247b-0a81e8b09a82,PL,city
60b32e60-da7a-0133-825f-0a81e8b09a82,PL,city
e1f8b8f0-d9f9-0133-0813-0a81e8b09a82,PL,urban
2a883ee0-dc7b-0133-449e-0a81e8b09a82,PL,urban
cdc17310-daee-0133-1009-0a81e8b09a82,PL,urban
de631170-de11-0133-fbc7-0a81e8b09a82,PL,urban
8a9b1a70-da69-0133-048e-0a81e8b09a82,PL,countryside
a3e66d80-dc0b-0133-4626-0a81e8b09a82,PL,urban
d06b4d90-da24-0133-f336-0a81e8b09a82,PL,rural
b65e0ca0-da52-0133-b9c4-0a81e8b09a82,PL,urban
835506b0-d9a5-0133-aa2d-0a81e8b09a82,PL,urban
a2f44b00-d9a8-0133-0b81-0a81e8b09a82,PL,Non-Rural
1b9cd700-d9a4-0133-767b-0a81e8b09a82,PL,city
50b2ca20-da6d-0133-3391-0a81e8b09a82,PL,city
6ab50cf0-d99a-0133-1be7-0a81e8b09a82,PL,Non-Rural
bbe24d70-d9a2-0133-fee9-0a81e8b09a82,PL,countryside
9b709b60-d9b5-0133-9358-0a81e8b09a82,PL,city
fc3eb360-da4d-0133-7c54-0a81e8b09a82,PL,Country
5d24fd50-de62-0133-034f-0a81e8b09a82,PL,Non-Rural
16da07b0-da19-0133-a867-0a81e8b09a82,PL,Country
aef9b5c0-dd6b-0133-f236-0a81e8b09a82,PL,urban
1c5a9b20-de3f-0133-6f9e-0a81e8b09a82,PL,urban
ad926610-d940-0133-c4d9-0a81e8b09a82,PL,urban
3dc34550-d970-0133-91ba-0a81e8b09a82,PL,city
6c31df80-dc5e-0133-abd5-0a81e8b09a82,PL,urban
55f92ca0-db51-0133-4567-0a81e8b09a82,PL,urban
979f0310-dd25-0133-a02b-0a81e8b09a82,PL,Non-Rural
e3b65eb0-da17-0133-a417-0a81e8b09a82,PL,rural
dcc01bf0-da5d-0133-64c1-0a81e8b09a82,PL,countryside
6d839310-d8ea-0133-9c00-0a81e8b09a82,PL,city
d0605900-d9b1-0133-03c4-0a81e8b09a82,PL,city
25da5bc0-dae2-0133-2f28-0a81e8b09a82,PL,city
6b35de20-da49-0133-2a3c-0a81e8b09a82,PL,city
ae5fbb40-dacb-0133-76fa-0a81e8b09a82,PL,Country
bf3df5e0-d96d-0133-0322-0a81e8b09a82,PL,urban
fe3a9f90-dd5d-0133-ddce-0a81e8b09a82,PL,Country
fe3d9320-dd7e-0133-bebd-0a81e8b09a82,PL,urban
73ea3300-de4e-0133-12c7-0a81e8b09a82,PL,city
a82fe160-d97f-0133-f752-0a81e8b09a82,PL,Country
7bd2f470-dbf7-0133-d6c6-0a81e8b09a82,PL,urban
ee58f8c0-d9c0-0133-ca9d-0a81e8b09a82,PL,Non-Rural
e9b833e0-d983-0133-7cfb-0a81e8b09a82,PL,Non-Rural
9c1ca5e0-dccf-0133-093f-0a81e8b09a82,PL,urban
fd046610-da32-0133-b674-0a81e8b09a82,PL,countryside
23081830-db42-0133-6a34-0a81e8b09a82,PL,city
48114f60-db8d-0133-d95c-0a81e8b09a82,PL,Non-Rural
18df7d20-d8ce-0133-661f-0a81e8b09a82,PL,Non-Rural
bab38f40-de2c-0133-70d0-0a81e8b09a82,PL,countryside
d18c62c0-dbb2-0133-dd02-0a81e8b09a82,PL,urban
09823910-d97c-0133-06c9-0a81e8b09a82,PL,city
3e18c890-d99e-0133-9645-0a81e8b09a82,PL,urban
d3fd6c00-d970-0133-9411-0a81e8b09a82,PL,Non-Rural
7444cca0-d9c9-0133-06ef-0a81e8b09a82,PL,rural
29fad3e0-da35-0133-8f93-0a81e8b09a82,PL,urban
47549110-d8f1-0133-1565-0a81e8b09a82,PL,urban
ca0b47c0-da3c-0133-c374-0a81e8b09a82,PL,Non-Rural
366e2260-dd66-0133-5f47-0a81e8b09a82,PL,urban
b02e9c10-da5e-0133-6a87-0a81e8b09a82,PL,rural
cf2186b0-d97f-0133-f7f9-0a81e8b09a82,PL,rural
f0edaad0-d97c-0133-0a72-0a81e8b09a82,PL,urban
f31e0820-d9ab-0133-1dd8-0a81e8b09a82,PL,urban
fe2b5c40-deed-0133-244b-0a81e8b09a82,PL,urban
f4efcf80-deea-0133-1d71-0a81e8b09a82,PL,rural
f297b3c0-db93-0133-5a1c-0a81e8b09a82,PL,urban
6eafcf10-da49-0133-2a56-0a81e8b09a82,PL,urban
9de09f40-dc66-0133-baf4-0a81e8b09a82,PL,urban
7f8b85b0-da41-0133-e270-0a81e8b09a82,PL,Non-Rural
032f1c00-da24-0133-ef97-0a81e8b09a82,PL,urban
2d1a11c0-d9a2-0133-fc0f-0a81e8b09a82,PL,urban
eb5cc630-da3e-0133-bf7d-0a81e8b09a82,PL,urban
3ead02e0-d9b3-0133-1aa2-0a81e8b09a82,PL,countryside
d47c5250-d9ce-0133-1410-0a81e8b09a82,PL,city
98bf1a40-d8ce-0133-67b6-0a81e8b09a82,PL,city
8a585870-da4b-0133-2735-0a81e8b09a82,PL,urban
a9150040-da2e-0133-85ec-0a81e8b09a82,PL,city
83c22bc0-def7-0133-aa36-0a81e8b09a82,PL,urban
6efe79e0-d975-0133-38d8-0a81e8b09a82,PL,city
7f2b1b70-da53-0133-881a-0a81e8b09a82,PL,countryside
0255c270-da17-0133-a068-0a81e8b09a82,PL,Country
2c750030-db62-0133-03cf-0a81e8b09a82,PL,urban
2b91f2a0-da23-0133-ec71-0a81e8b09a82,PL,urban
4e43b100-dbad-0133-4e9b-0a81e8b09a82,PL,rural
c771c460-d988-0133-9a2c-0a81e8b09a82,PL,urban
3de5a400-da29-0133-7707-0a81e8b09a82,PL,city
a3c5b850-d972-0133-f7d2-0a81e8b09a82,PL,urban
70e72af0-dcce-0133-02a5-0a81e8b09a82,PL,city
0868ef30-da3a-0133-da32-0a81e8b09a82,PL,urban
0bcd9d30-de35-0133-49e1-0a81e8b09a82,PL,Country
8d842aa0-d98a-0133-a1e2-0a81e8b09a82,PL,Country
6d89b740-db57-0133-f9af-0a81e8b09a82,PL,city
83dc4620-dabe-0133-c080-0a81e8b09a82,PL,urban
d82fa550-da1a-0133-ade8-0a81e8b09a82,PL,city
dea6f270-df81-0133-6fbd-0a81e8b09a82,PL,city
d519ce60-d9a0-0133-a29e-0a81e8b09a82,PL,Non-Rural
8b9865a0-dcfd-0133-4257-0a81e8b09a82,PL,urban
db6e3c60-da3b-0133-e08e-0a81e8b09a82,PL,city
50047520-dc3f-0133-6872-0a81e8b09a82,PL,urban
52d5bbf0-da44-0133-6893-0a81e8b09a82,PL,city
7035b800-d9b5-0133-929b-0a81e8b09a82,PL,Non-Rural
ff7b5140-da3c-0133-c488-0a81e8b09a82,PL,urban
e6dfc4f0-d9a9-0133-82f9-0a81e8b09a82,PL,urban
a5eda070-da10-0133-00a0-0a81e8b09a82,PL,city
6b384e80-d9ac-0133-8b4e-0a81e8b09a82,PL,urban
1d154f70-da4c-0133-52f3-0a81e8b09a82,PL,urban
f76538b0-d99d-0133-9506-0a81e8b09a82,PL,rural
35c05800-d98e-0133-f0b9-0a81e8b09a82,PL,urban
8bdab6c0-da7b-0133-8a6a-0a81e8b09a82,PL,city
2b5df810-dd8e-0133-06a3-0a81e8b09a82,PL,Non-Rural
c3d8b750-da2b-0133-4849-0a81e8b09a82,PL,urban
d8e01c40-dd49-0133-3eb3-0a81e8b09a82,PL,urban
795c8130-de11-0133-fb1f-0a81e8b09a82,PL,Non-Rural
e6598fd0-da08-0133-2015-0a81e8b09a82,PL,urban
cd62b730-d996-0133-73b5-0a81e8b09a82,PL,urban
a8150a60-d9b4-0133-d3a8-0a81e8b09a82,PL,Country
6e4bcc10-d983-0133-7a9b-0a81e8b09a82,PL,urban
fb927a20-df72-0133-f0c9-0a81e8b09a82,PL,urban
43226000-db06-0133-c03c-0a81e8b09a82,PL,Non-Rural
cfb99c30-de33-0133-453e-0a81e8b09a82,PL,urban
4c38c9c0-d938-0133-bb54-0a81e8b09a82,PL,urban
a4f48b70-da74-0133-2b31-0a81e8b09a82,PL,urban
93e844d0-d97f-0133-f701-0a81e8b09a82,PL,urban
018fcea0-da71-0133-c56b-0a81e8b09a82,PL,urban
71747460-d9bd-0133-bbb4-0a81e8b09a82,PL,Country
a836cd30-db45-0133-9450-0a81e8b09a82,PL,city
99388ff0-d99b-0133-462b-0a81e8b09a82,PL,Country
819fcb40-daf7-0133-81a2-0a81e8b09a82,PL,urban
baaea5e0-da0c-0133-29f8-0a81e8b09a82,PL,countryside
a8e566d0-ddf4-0133-2137-0a81e8b09a82,PL,Country
6594bc10-d986-0133-38c2-0a81e8b09a82,PL,urban
b30eabb0-db15-0133-e63b-0a81e8b09a82,PL,urban
d7b8b690-dd51-0133-9203-0a81e8b09a82,PL,urban
86a441d0-d9a3-0133-7360-0a81e8b09a82,PL,urban
802e7b40-dbb4-0133-44c7-0a81e8b09a82,PL,Non-Rural
824cccc0-da4e-0133-4bae-0a81e8b09a82,PL,rural
26eeb8f0-da14-0133-985a-0a81e8b09a82,PL,city
bbc24930-d971-0133-f492-0a81e8b09a82,PL,Country
204e7a50-d99f-0133-9a6a-0a81e8b09a82,PL,urban
fdcb31e0-de3e-0133-6f53-0a81e8b09a82,PL,urban
36062520-da3e-0133-cb93-0a81e8b09a82,PL,Non-Rural
46a860c0-d989-0133-9c10-0a81e8b09a82,PL,Non-Rural
4f40daa0-d971-0133-cc4a-0a81e8b09a82,PL,urban
f64a95e0-de58-0133-2f3e-0a81e8b09a82,PL,Non-Rural
b163ef80-d985-0133-3566-0a81e8b09a82,PL,urban
f5796cb0-dc84-0133-efaa-0a81e8b09a82,PL,Non-Rural
793a3540-da07-0133-0c40-0a81e8b09a82,PL,urban
48141e50-da2e-0133-8468-0a81e8b09a82,PL,countryside
0278f8b0-d967-0133-ae24-0a81e8b09a82,PL,Country
c1ae7e10-dd55-0133-ec85-0a81e8b09a82,PL,urban
794bf820-d9b8-0133-d776-0a81e8b09a82,PL,Non-Rural
4cdb1f00-d976-0133-06a0-0a81e8b09a82,PL,urban
fa9cf440-db18-0133-3c0a-0a81e8b09a82,PL,urban
cb2d7bd0-de4a-0133-09a6-0a81e8b09a82,PL,city
f0df2bb0-de6a-0133-728b-0a81e8b09a82,PL,Non-Rural
8f37dd20-daec-0133-07b5-0a81e8b09a82,PL,urban
e2a89880-dae3-0133-354a-0a81e8b09a82,PL,countryside
0ccd0770-da69-0133-699b-0a81e8b09a82,PL,urban
f86b01d0-dbca-0133-c228-0a81e8b09a82,PL,rural
51b2f400-d9ac-0133-2031-0a81e8b09a82,PL,urban
314e9840-d982-0133-74f3-0a81e8b09a82,PL,urban
6f5b34b0-de56-0133-281d-0a81e8b09a82,PL,rural
d570e390-ded5-0133-e361-0a81e8b09a82,PL,countryside
a1ceab50-da22-0133-ea30-0a81e8b09a82,PL,urban
74fec3c0-db5b-0133-dab4-0a81e8b09a82,PL,urban
f8dc4450-da13-0133-97bb-0a81e8b09a82,PL,Non-Rural
91b54950-d911-0133-c958-0a81e8b09a82,PL,city
61bb2d30-dafb-0133-aa1e-0a81e8b09a82,PL,rural
2fca5780-d971-0133-cb98-0a81e8b09a82,PT,urban
9f7f0950-d9fb-0133-0be2-0a81e8b09a82,PT,urban
223e04c0-dcb3-0133-7ad0-0a81e8b09a82,PT,urban
ab4ba6f0-d9b5-0133-93bf-0a81e8b09a82,PT,city
0e7c96a0-da10-0133-ff23-0a81e8b09a82,PT,city
1cd33290-d9d3-0133-ccb8-0a81e8b09a82,PT,urban
0bace1e0-d94d-0133-54ac-0a81e8b09a82,PT,rural
3656ca40-d8c5-0133-bf3e-0a81e8b09a82,PT,urban
16196490-da34-0133-ad18-0a81e8b09a82,PT,rural
32c0c720-d9b3-0133-1a6b-0a81e8b09a82,PT,urban
229a9990-da3f-0133-c081-0a81e8b09a82,PT,urban
7e2ecf60-da58-0133-da40-0a81e8b09a82,PT,urban
1138ca30-dcc2-0133-58c0-0a81e8b09a82,PT,urban
5387c3f0-da9f-0133-27ab-0a81e8b09a82,PT,urban
fa3e5e40-d99c-0133-9164-0a81e8b09a82,PT,rural
717393b0-da20-0133-ff7c-0a81e8b09a82,PT,urban
4111c290-d8c9-0133-a1c3-0a81e8b09a82,PT,urban
834a3290-d8e8-0133-c1f2-0a81e8b09a82,PT,urban
a95712b0-d973-0133-fb45-0a81e8b09a82,PT,Non-Rural
26a573b0-db06-0133-bfc1-0a81e8b09a82,PT,urban
a1b7e010-d8c5-0133-c05c-0a81e8b09a82,PT,city
61b68e20-db27-0133-c1a7-0a81e8b09a82,PT,city
1565cb90-d985-0133-321d-0a81e8b09a82,PT,urban
b64e4c40-dcd5-0133-4646-0a81e8b09a82,PT,countryside
fdada900-db4a-0133-dd31-0a81e8b09a82,PT,Country
2dc9d700-d99e-0133-95f4-0a81e8b09a82,PT,Non-Rural
26bb53e0-d975-0133-3738-0a81e8b09a82,PT,countryside
a2ccde30-da3b-0133-df97-0a81e8b09a82,PT,Non-Rural
78a42c90-da37-0133-7cff-0a81e8b09a82,PT,rural
9fbad350-d946-0133-158e-0a81e8b09a82,PT,countryside
7b2bfd90-d8e9-0133-c478-0a81e8b09a82,PT,Country
4ec5c650-dcad-0133-ed71-0a81e8b09a82,PT,city
2db9bf60-d97a-0133-571a-0a81e8b09a82,PT,urban
7b2655d0-d8f7-0133-b2e7-0a81e8b09a82,PT,urban
a7b4d910-dcbf-0133-4b74-0a81e8b09a82,PT,urban
50872750-d9b2-0133-061d-0a81e8b09a82,PT,urban
69c317f0-dcb1-0133-3e13-0a81e8b09a82,PT,urban
e0b79d00-d976-0133-08e6-0a81e8b09a82,PT,Non-Rural
c1fd2460-db0e-0133-84fe-0a81e8b09a82,PT,Non-Rural
2cc47900-d972-0133-f65b-0a81e8b09a82,PT,Country
75aeafd0-d8d6-0133-6878-0a81e8b09a82,PT,city
c0f02fc0-d8e9-0133-9a85-0a81e8b09a82,PT,urban
d4af52a0-d8ca-0133-5c7c-0a81e8b09a82,PT,Country
34e08980-db27-0133-c0d5-0a81e8b09a82,PT,urban
69fd00d0-da50-0133-acf8-0a81e8b09a82,PT,rural
c215f330-d8ec-0133-aef5-0a81e8b09a82,PT,urban
e3370900-d8e9-0133-9ac0-0a81e8b09a82,PT,urban
ceb682f0-dcc8-0133-f13d-0a81e8b09a82,PT,urban
c067b6e0-d8e5-0133-bf58-0a81e8b09a82,PT,rural
15884e90-da72-0133-cc5f-0a81e8b09a82,PT,city
559eb810-d9ac-0133-2050-0a81e8b09a82,PT,urban
39b40c90-da2e-0133-8428-0a81e8b09a82,PT,urban
f904a8e0-d8c4-0133-8622-0a81e8b09a82,PT,city
d6d18fa0-da72-0133-8472-0a81e8b09a82,PT,urban
e809b850-dd59-0133-7ed4-0a81e8b09a82,PT,city
ec2ba8f0-dcb5-0133-8a62-0a81e8b09a82,PT,urban
ba081710-dcbf-0133-4bcb-0a81e8b09a82,PT,urban
8f5f66b0-dcb3-0133-7c66-0a81e8b09a82,PT,Non-Rural
c0549290-d9bd-0133-bd69-0a81e8b09a82,PT,urban
8f5667a0-d8cc-0133-61de-0a81e8b09a82,PT,urban
dd9ecc90-dcbd-0133-5de6-0a81e8b09a82,PT,urban
43636db0-d8ec-0133-ade4-0a81e8b09a82,PT,rural
4d43f620-dcae-0133-4497-0a81e8b09a82,PT,rural
c02eb7f0-d995-0133-fb59-0a81e8b09a82,PT,city
db7bbe80-d909-0133-d321-0a81e8b09a82,PT,city
bf66ce60-db12-0133-e8fd-0a81e8b09a82,PT,countryside
74745b00-d8e7-0133-bf1c-0a81e8b09a82,PT,urban
3ca72390-d906-0133-cdea-0a81e8b09a82,PT,urban
38db5d60-d8ee-0133-3cf4-0a81e8b09a82,PT,countryside
e7884580-d9c6-0133-9453-0a81e8b09a82,PT,countryside
5ac8ac80-d999-0133-7ec5-0a81e8b09a82,PT,city
19f2fd30-d9c3-0133-f930-0a81e8b09a82,PT,city
63b74010-da2d-0133-80a0-0a81e8b09a82,PT,rural
2f2257f0-d955-0133-890c-0a81e8b09a82,PT,urban
e6ed2310-dcbb-0133-18cc-0a81e8b09a82,PT,Non-Rural
47b2f9d0-da4d-0133-f25e-0a81e8b09a82,PT,urban
3fc90190-db5c-0133-ecd9-0a81e8b09a82,PT,urban
5bd9fd90-da18-0133-a5c7-0a81e8b09a82,PT,urban
0bd51f20-d95b-0133-5f53-0a81e8b09a82,PT,city
4ba656b0-d97c-0133-07d4-0a81e8b09a82,PT,city
9d2b0c00-da89-0133-51a3-0a81e8b09a82,PT,Non-Rural
ac159d50-d981-0133-f77c-0a81e8b09a82,PT,urban
ee8223e0-d8e4-0133-bcd6-0a81e8b09a82,PT,Country
76b3c710-d9bf-0133-c4bb-0a81e8b09a82,PT,city
5f002ac0-da3d-0133-c689-0a81e8b09a82,PT,Non-Rural
342edd30-da6d-0133-8037-0a81e8b09a82,PT,urban
93757c70-d99a-0133-aa83-0a81e8b09a82,PT,city
5cb53200-d8dc-0133-9c35-0a81e8b09a82,PT,urban
534d58a0-d9b1-0133-0137-0a81e8b09a82,PT,urban
529f3080-d99a-0133-1b7b-0a81e8b09a82,PT,city
ddebeaf0-dd5a-0133-ad3c-0a81e8b09a82,PT,city
ba394310-d9c1-0133-2f77-0a81e8b09a82,PT,urban
69c1de20-dc16-0133-72dd-0a81e8b09a82,PT,city
01000c20-daea-0133-4aab-0a81e8b09a82,PT,urban
bbeaed70-d975-0133-af15-0a81e8b09a82,PT,urban
6084e300-dcb5-0133-86d0-0a81e8b09a82,PT,urban
784cd410-d97e-0133-f27a-0a81e8b09a82,PT,urban
e7585650-d8f0-0133-1454-0a81e8b09a82,PT,Non-Rural
37c9fbb0-d9c6-0133-924a-0a81e8b09a82,PT,Non-Rural
8a4b7380-d90a-0133-a61f-0a81e8b09a82,PT,rural
effa1db0-d8ee-0133-3ecf-0a81e8b09a82,PT,rural
5e2c2df0-d94b-0133-8a91-0a81e8b09a82,PT,urban
4a642fb0-d96c-0133-1b40-0a81e8b09a82,PT,urban
5749d730-d8d7-0133-1c79-0a81e8b09a82,PT,city
bb71c2d0-d9ba-0133-e01d-0a81e8b09a82,PT,urban
e09f8280-dcc2-0133-ba86-0a81e8b09a82,PT,urban
c2a90cf0-d913-0133-cc10-0a81e8b09a82,PT,city
0349c9d0-d9a1-0133-a38c-0a81e8b09a82,PT,Non-Rural
261a3be0-d989-0133-9b9a-0a81e8b09a82,PT,Country
557db690-d9c4-0133-fcf0-0a81e8b09a82,PT,urban
45c431e0-d9d3-0133-cd32-0a81e8b09a82,PT,Non-Rural
20b61ad0-d98e-0133-f052-0a81e8b09a82,PT,city
c99725b0-dcfc-0133-4076-0a81e8b09a82,PT,rural
13ce45b0-d970-0133-9107-0a81e8b09a82,PT,urban
99e20590-d900-0133-c3db-0a81e8b09a82,PT,city
bd960830-dcac-0133-eb08-0a81e8b09a82,PT,Country
dd30d230-dcf0-0133-cf47-0a81e8b09a82,PT,urban
c53166d0-d8dc-0133-9d36-0a81e8b09a82,PT,urban
851e6d00-da3a-0133-dcc7-0a81e8b09a82,PT,Non-Rural
e8246170-da52-0133-bb3f-0a81e8b09a82,PT,rural
db53d7b0-d8c7-0133-9dbc-0a81e8b09a82,PT,urban
620c75f0-d8d7-0133-1c8c-0a81e8b09a82,PT,rural
b9020110-d8dc-0133-9d18-0a81e8b09a82,PT,rural
a1ef0ec0-d8cc-0133-6207-0a81e8b09a82,PT,rural
32dc7e70-d993-0133-6715-0a81e8b09a82,PT,city
d2320310-dbe0-0133-4a18-0a81e8b09a82,PT,urban
7b09f040-d8eb-0133-9f41-0a81e8b09a82,PT,Country
53b71570-d8dd-0133-5bb9-0a81e8b09a82,PT,city
1bd2ecb0-da5b-0133-560c-0a81e8b09a82,PT,Non-Rural
c012da50-d8ca-0133-5c43-0a81e8b09a82,PT,urban
b6a68c40-d901-0133-c60f-0a81e8b09a82,PT,Country
03069410-da47-0133-0ffb-0a81e8b09a82,PT,city
1b343a20-dcc9-0133-f343-0a81e8b09a82,PT,urban
5abb96f0-da06-0133-09bb-0a81e8b09a82,PT,urban
7e8cdbd0-d9c6-0133-931b-0a81e8b09a82,PT,urban
4c37a250-d8ef-0133-10cf-0a81e8b09a82,PT,city
cb56a080-d965-0133-f726-0a81e8b09a82,PT,city
e504b440-d9a9-0133-82ea-0a81e8b09a82,PT,Non-Rural
f831e7d0-d9c3-0133-fc00-0a81e8b09a82,PT,city
30e31d40-d8f4-0133-aad0-0a81e8b09a82,PT,urban
60624250-d9c2-0133-2da0-0a81e8b09a82,PT,city
300785a0-dba3-0133-2dc2-0a81e8b09a82,PT,urban
71837800-da3c-0133-e38a-0a81e8b09a82,PT,urban
a029c080-da46-0133-0d23-0a81e8b09a82,PT,urban
7cf0c9f0-d99d-0133-9317-0a81e8b09a82,PT,urban
70e43c30-da2f-0133-a6aa-0a81e8b09a82,PT,rural
161b07b0-db10-0133-0eba-0a81e8b09a82,PT,Non-Rural
150f9d60-d963-0133-41a9-0a81e8b09a82,PT,Non-Rural
c4b4a4a0-d92b-0133-3951-0a81e8b09a82,PT,Non-Rural
a1747b50-d901-0133-c5e6-0a81e8b09a82,PT,rural
e67785f0-dd77-0133-7afd-0a81e8b09a82,PT,city
3dc88800-da5c-0133-0fb0-0a81e8b09a82,PT,countryside
c3fe8620-dbcb-0133-9e52-0a81e8b09a82,PT,city
449a2870-db43-0133-88b0-0a81e8b09a82,PT,Non-Rural
3de3e680-da6e-0133-e129-0a81e8b09a82,PT,urban
8c95f9a0-d9cd-0133-1068-0a81e8b09a82,PT,Country
b338b3a0-d9fe-0133-235b-0a81e8b09a82,PT,Non-Rural
bab87db0-d987-0133-3ee5-0a81e8b09a82,PT,Country
dc61e650-d8f2-0133-5ba9-0a81e8b09a82,PT,city
f050bee0-d8e7-0133-c069-0a81e8b09a82,PT,urban
84f2a660-da33-0133-aac9-0a81e8b09a82,PT,rural
760c5bd0-d8d2-0133-5cde-0a81e8b09a82,PT,city
42847270-d9bb-0133-b41b-0a81e8b09a82,PT,Non-Rural
bfd071d0-d8ce-0133-682b-0a81e8b09a82,PT,Non-Rural
ced0a890-d8c4-0133-8579-0a81e8b09a82,PT,urban
f65264c0-d96e-0133-07d7-0a81e8b09a82,PT,urban
9c7af740-d950-0133-5add-0a81e8b09a82,PT,urban
08c7da70-d8d0-0133-5593-0a81e8b09a82,PT,rural
cef7cf30-da3c-0133-c394-0a81e8b09a82,PT,urban
